CountryName,Country Code,IndicatorName,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ecuador,ECU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,17.06254119,17.45830213,17.8618178,18.18306793,18.44762299,18.7116104,18.97892074,19.24947948,19.52603322,19.8069711,20.09727428,20.39655097,20.70660554,21.02476801,21.35778489,21.73202509,22.1217542,22.52319054,22.94064688,23.3728591,23.82132701,24.28257231,24.76125456,25.03602629,25.16502628,25.29482443,25.42880575,25.56725854,25.71266017,25.86364356,26.02503307,26.12298188,26.18253692,26.25229199,26.33722432,26.43804822,26.55523868,26.68594886,26.83525422,27.00494754,27.19718803,27.4104544,27.49231643,27.48288888,27.47634745,27.46481457,27.44819577,27.42810714,27.40851768,27.39245854,27.38516469,27.38658706,27.39568026,27.41224362,27.43574197,27.47400892
Ecuador,ECU,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,,,0.28,,,0.24,,0.18,,0.27,,0.27,,0.39,,0.27,,0.28,,0.29,,0.29,
Ecuador,ECU,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,0.33,,,0.38,,0.31,,0.55,,0.54,,0.47,,0.51,,0.53,,0.58,,0.6,
Ecuador,ECU,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,84.3,84.7,85.1,85.5,85.9,86.3,86.7,87.1,87.5,87.9,88.3,88.6,89,89.4,89.8,90.2,90.6,91,91.4,91.8,92.2,92.6,93,93.4,93.4
Ecuador,ECU,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,74.3,74.8,75.4,76,76.5,77.1,77.7,78.2,78.8,79.4,79.9,80.5,81,81.6,82.2,82.7,83.3,83.9,84.4,85,85.6,86.1,86.7,87,87
Ecuador,ECU,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,7.89,8.76,7.62,5.45,5.27,5.42,5.13,
Ecuador,ECU,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6,59.9,65.3,59.6,60.1,53.3,54.9,43.6,40.3,38.3,54.5,58.5,54.6,45.3,,38.8,32.5,31,25.9,24.3,22.6,25,22.5,17.4,16.1,17.6,16.4,
Ecuador,ECU,Urban population growth (annual %),SP.URB.GROW,4.567794468,4.568563332,4.575914543,4.429699746,4.338288701,4.335253671,4.334758644,4.323638523,4.312640475,4.279970393,4.253650079,4.214979273,4.182658371,4.139358748,4.150737159,4.906735829,4.843121172,4.769928193,4.706396954,4.641455046,4.581895908,4.513676708,4.454187113,4.215468902,4.054728914,4.01612064,3.985313773,3.944476763,3.904749513,3.847818415,3.79512513,3.466726019,3.235813218,3.177569932,3.116804936,3.047014429,2.981675388,2.913957265,2.840596228,2.760066469,2.674963759,2.585206043,2.215188742,1.973935748,1.964608486,1.975774235,1.993933607,2.007242949,2.005158797,1.985293716,1.954603377,1.921855399,1.905580796,1.888408156,1.874714552,
Ecuador,ECU,Urban population,SP.URB.TOTL,1539941,1611926,1687400,1763827,1842031,1923644,2008863,2097624,2190066,2285835,2385164,2487847,2594112,2703745,2818332,2960069,3106957,3258748,3415784,3578063,3745820,3918768,4097263,4273674,4450521,4632897,4821261,5015235,5214941,5419513,5629143,5827712,6019370,6213711,6410430,6608763,6808782,7010106,7212090,7413921,7614917,7814345,7989379,8148651,8310323,8476149,8646854,8822171,9000855,9181334,9362558,9544233,9727850,9913297,10100896,
Ecuador,ECU,Urban population (% of total),SP.URB.TOTL.IN.ZS,33.878,34.466,35.06,35.606,36.122,36.64,37.162,37.686,38.215,38.744,39.278,39.813,40.352,40.892,41.457,42.363,43.276,44.191,45.111,46.034,46.961,47.888,48.818,49.658,50.438,51.215,51.993,52.769,53.546,54.318,55.09,55.709,56.226,56.74,57.254,57.766,58.277,58.785,59.291,59.796,60.299,60.799,61.118,61.316,61.514,61.711,61.907,62.104,62.3,62.495,62.69,62.885,63.088,63.298,63.516,
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,,27.93711487,28.69128635,29.45673715,30.23163594,31.01409614,31.80562961,32.60491737,33.4042644,34.19372846,34.96770204,35.72362951,36.46808378,37.21614044,37.98842534,38.80095434,39.6590336,40.56222613,41.5136933,42.51518409,43.56778542,44.66916269,45.81890602,47.02116731,48.28122558,49.59948365,50.98014667,52.41231604,53.86275353,55.2874951,56.65505349,57.9535165,59.19133859,60.38311618,61.55291275,62.71990256,63.88631172,65.05054598,66.22394495,67.41963635,68.64724999,69.91807223,71.23281933,72.57785524,73.9324607,75.2846602,76.62291928,77.96004521,79.33710583,80.81012909,82.41598674,84.17061028,86.0524406,88.0143744,89.9891205,
"Egypt, Arab Rep.",EGY,Population in largest city,EN.URB.LCTY,3680160,3862355,4064782,4277817,4502334,4737968,4976560,5122042,5271987,5425890,5584507,5747762,5916024,6088729,6266723,6449922,6638739,6816915,6989701,7166868,7348778,7534786,7725769,7921592,8122659,8328255,8539349,8826380,9168704,9523307,9892143,10275264,10673781,11086594,11515975,11961986,12425922,12772788,13050816,13334896,13625565,13921743,14224781,14534415,14851230,15174050,15504347,15841834,16186667,16539006,16899015,17266860,17642712,18026746,18419138,18771769
"Egypt, Arab Rep.",EGY,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.90157621,36.28858291,36.8477118,37.42912835,38.03834694,38.6701808,39.25455346,39.0633923,38.89914987,38.7689155,38.68039918,38.63250072,38.61758233,38.61389787,38.60551362,38.57402831,38.51945001,38.53660056,38.5936587,38.62562671,38.63504046,38.62214815,38.59330443,38.54568337,38.47852199,38.38991239,38.28298826,38.55608144,39.09142107,39.67759897,40.3424927,41.0917594,41.92145187,42.81515864,43.76328677,44.74996145,45.77905004,46.2396793,46.35905926,46.47802402,46.59063208,46.68795465,46.7735226,46.85570872,46.94953511,47.05811171,47.19219856,47.38690998,47.6000895,47.77074142,47.88176708,47.9253155,47.8954268,47.82152343,47.74138964,47.55717724
"Egypt, Arab Rep.",EGY,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,5183989,5414670,5664781,5926965,6202211,6489989,6781419,6970852,7165881,7365838,7571695,7783341,8001241,8224653,8454660,8691138,8934608,9167620,9395969,9630012,9870223,10115746,10367734,10626004,10891083,11162024,11440099,11774844,12152604,12542970,12948048,13367845,13803531,14253855,14721249,15205730,15708651,16111368,16457001,16810055,17171193,17539069,17915357,18299724,18692891,19093395,19503058,19921517,20348962,20785585,21231585,21687163,22152524,22627879,23113442,23549446
"Egypt, Arab Rep.",EGY,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,19.14861473,19.47022584,19.83415276,20.21288347,20.6094042,21.02158126,21.41889839,21.47747921,21.55004733,21.63995002,21.75236929,21.88724152,22.04067836,22.2007068,22.35761146,22.50167187,22.63153049,22.70467923,22.73687383,22.75429129,22.75841586,22.749437,22.73105954,22.70163401,22.66070051,22.60717758,22.54287232,22.5684826,22.66529334,22.79050868,22.95864199,23.17192729,23.4267791,23.71359311,24.02573035,24.35468118,24.70083439,24.8806671,24.96411627,25.04743613,25.12799718,25.1998317,25.26538277,25.32916999,25.39930666,25.47752355,25.56963726,25.6702958,25.76596759,25.83907726,25.8792391,25.88348896,25.86071765,25.82681136,25.80210666,25.73484941
"Egypt, Arab Rep.",EGY,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.09,,,0.12,,,0.12,,0.1,,0.08,,0.1,,0.12,,0.2,,0.19,,0.18,,0.25,
"Egypt, Arab Rep.",EGY,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,0.3,,,0.29,,,0.29,,0.26,,0.19,,0.28,,0.3,,0.49,,0.48,,0.45,,0.88,
"Egypt, Arab Rep.",EGY,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7,96.8,97,97.1,97.3,97.4,97.6,97.7,97.8,98,98.1,98.3,98.4,98.6,98.7,98.9,99,99.2,99.3,99.5,99.6,99.8,99.9,100,100,100
"Egypt, Arab Rep.",EGY,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92.2,92.5,92.7,93,93.2,93.5,93.7,94,94.3,94.5,94.8,95,95.3,95.5,95.8,96.1,96.3,96.6,96.8,96.8,96.8,96.8,96.8,96.8,96.8
"Egypt, Arab Rep.",EGY,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Egypt, Arab Rep.",EGY,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,10.1,,,,11,,15.3,,,,,
"Egypt, Arab Rep.",EGY,Urban population growth (annual %),SP.URB.GROW,4.342309745,3.759890025,3.57926616,3.542700715,3.500754958,3.453842275,3.41318692,3.369597741,3.306751778,3.212822734,3.110000334,3.00534861,2.924027619,2.88701689,2.903136726,2.963036498,3.026989764,2.60398429,2.355122956,2.420297913,2.482161374,2.533014032,2.577803117,2.626551311,2.680927144,2.730187515,2.781992506,2.595197385,2.426179054,2.306247883,2.138009107,1.959637044,1.80608336,1.685172998,1.609552065,1.570326748,1.531500569,1.752047095,1.895525266,1.897082514,1.914355544,1.941734675,1.970263636,1.977813527,1.956295313,1.919408833,1.868836732,1.741629069,1.704510438,1.795500595,1.921230677,2.062463539,2.215756905,2.307797051,2.321077906,
"Egypt, Arab Rep.",EGY,Urban population,SP.URB.TOTL,10250692,10643444,11031301,11429112,11836303,12252252,12677663,13112128,13552962,13995465,14437563,14878048,15319509,15768232,16232715,16720893,17234771,17689456,18111009,18554697,19021018,19508977,20018418,20551178,21109592,21693863,22305858,22892316,23454517,24001722,24520406,25005656,25461382,25894086,26314237,26730718,27143250,27623003,28151598,28690755,29245289,29818704,30412037,31019518,31632326,32245344,32853623,33430823,34005539,34621623,35293215,36028683,36835901,37695884,38581068,
"Egypt, Arab Rep.",EGY,Urban population (% of total),SP.URB.TOTL.IN.ZS,37.864,38.272,38.624,38.977,39.331,39.686,40.042,40.399,40.758,41.117,41.477,41.838,42.2,42.563,42.926,43.291,43.656,43.81,43.826,43.842,43.858,43.874,43.89,43.906,43.922,43.938,43.954,43.877,43.744,43.611,43.478,43.345,43.212,43.079,42.946,42.814,42.681,42.658,42.704,42.75,42.797,42.843,42.889,42.935,42.981,43.027,43.073,43.078,43.058,43.039,43.019,43,43.002,43.025,43.069,
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,,101.2238343,102.1685206,103.1328976,104.07994,105.0151738,105.8809712,106.62441,107.3245233,108.0381296,108.6281585,109.2266323,109.9595608,110.6591286,111.2955399,111.885353,112.4008354,112.864155,113.363344,113.8139269,114.2711288,114.7135222,115.0122303,115.2403601,115.4325296,115.654632,115.9495326,116.2769254,116.6777673,117.1952526,117.7543148,118.1897278,118.7155582,119.1714524,119.487585,119.76458,120.0472169,120.3116776,120.5566257,120.8823115,119.8743639,120.4424051,121.045816,121.6966737,122.3715205,123.0118349,123.6161293,124.2555362,124.888169,125.2976596,125.5287175,125.8365523,125.5251712,126.4857417,126.3339048,
Euro area,EMU,Population in largest city,EN.URB.LCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,15.55966365,15.54979033,15.5302172,15.46824655,15.41458001,15.36584392,15.33101291,15.31899167,15.33268595,15.36899875,15.42640284,15.46545342,15.45206439,15.45100504,15.46482837,15.48483311,15.50283148,15.52505438,15.54440537,15.57023744,15.59466801,15.59328266,15.56507037,15.57190871,15.59913563,15.63430638,15.66509212,15.77997858,15.7242674,15.76002141,15.72565913,15.68408749,15.64065701,15.60759537,15.59677872,15.58811678,15.58215345,15.57488373,15.57026726,15.56297178,15.54901565,15.52163678,15.48537784,15.44870424,15.41199913,15.38375604,15.36293411,15.3333349,15.31016098,15.31404919,15.3321183,15.34994435,15.4441029,15.38763463,15.46774908,15.50047963
Euro area,EMU,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,15.48138434,15.64503452,15.77454437,15.8806345,15.99478993,16.11147984,16.24022727,16.39109539,16.54988708,16.70147809,16.87942575,17.02479205,17.07404778,17.11055918,17.15962494,17.21025557,17.26157381,17.3224268,17.37923351,17.44494926,17.51139495,17.55546303,17.55055919,17.54840249,17.55074723,17.56054118,17.58047663,17.666211,17.6444473,17.66643901,17.66133151,17.66069081,17.65497918,17.65820234,17.67096363,17.68433245,17.69776558,17.70848049,17.71786871,17.72938281,17.74171957,17.74340757,17.74923009,17.75720526,17.76266157,17.77882001,17.81394337,17.84127989,17.87231065,17.93465019,18.01137405,18.0885073,18.25973207,18.24144966,18.39325554,18.48697429
Euro area,EMU,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735,,,0.69,,0.68,,0.71,,1.11,,1.26,,1.41,,1.6,,1.81,,1.63,
Euro area,EMU,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.925,,,0.84,,0.75,,0.84,,1.21,,1.34,,1.5,,1.7,,1.92,,1.79,
Euro area,EMU,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81735988,99.82182828,99.82642678,99.8322013,99.83670102,99.84442446,99.84867703,99.85378528,99.8577518,99.86513868,99.86915851,99.87617514,99.88170143,99.88786511,99.89642748,99.91696109,99.9229551,99.92737235,99.93727967,99.9425963,99.94894297,99.95613141,99.96134536,99.96832053,99.9716378,99.97148675
Euro area,EMU,"Improved sanitation facilities, urban (% of urban population with access)",SH.STA.ACSN.UR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.86023433,98.86784073,98.87755773,98.88546298,98.89194229,98.90488513,98.91194242,98.83019746,98.84114596,98.84824597,98.85606609,98.86763691,98.87934616,98.89082503,98.90291571,98.9178679,98.92779182,98.93861409,98.9375267,98.9490784,98.96016086,98.97540027,98.98511644,98.99354533,98.99908941,99.00068888
Euro area,EMU,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Euro area,EMU,Urban population growth (annual %),SP.URB.GROW,,1.69252009,1.72894124,1.841857893,1.806019241,1.775279132,1.686295134,1.532044149,1.406320131,1.293390673,1.154949198,1.128615781,1.169998162,1.100160695,1.018312767,0.897531427,0.782817177,0.764082511,0.796685473,0.747219628,0.743272284,0.730669459,0.493018469,0.363286147,0.275192471,0.278292299,0.392825767,0.30604279,0.808175824,0.606803907,0.696351374,0.606285911,0.663352015,0.580631671,0.43775181,0.390743924,0.39369082,0.371899272,0.352519168,0.43653418,0.582621675,0.696847084,0.818059299,0.849353729,0.850146147,0.81696941,0.784571962,0.845562618,0.810235313,0.640232479,0.547898069,0.552201772,0.064846505,1.040536659,0.162064275,
Euro area,EMU,Urban population,SP.URB.TOTL,164803125,167592451,170490026,173630210,176766005,179904095,182937809,185740497,188352603,190788738,192992251,195170392,197453882,199626192,201659011,203468964,205061754,206628595,208274775,209831045,211390661,212935228,213985038,214762416,215353426,215952738,216801056,217464560,219222056,220552304,222088123,223434612,224916770,226222708,227213002,228100823,228998835,229850480,230660747,231667660,233017406,234641181,236560685,238569922,240598115,242563728,244466815,246533935,248531440,250122619,251493036,252881785,253045770,255678804,256093168,
Euro area,EMU,Urban population (% of total),SP.URB.TOTL.IN.ZS,62.0969469,62.57528534,63.0685782,63.62960675,64.1893356,64.747076,65.30053351,65.83868297,66.3290572,66.74317324,67.14731083,67.53307986,67.86781189,68.18069823,68.48192621,68.73544186,68.95738271,69.19981732,69.44424079,69.68589811,69.92481588,70.16436492,70.32716007,70.44372271,70.51971519,70.58016395,70.67720561,70.69389854,71.02040116,71.135856,71.29112799,71.45912609,71.61453632,71.75506896,71.87877391,71.99301475,72.1065513,72.2167176,72.32486775,72.4459744,72.59167713,72.76718332,72.98366669,73.20553534,73.42294169,73.6413233,73.87365513,74.11333638,74.35046759,74.58480999,74.81737443,75.05239409,75.2794895,75.48633977,75.69954773,
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,,14.27026733,14.6170396,14.97694059,15.34947525,15.73452475,16.1320099,16.54278218,16.96877228,17.41255446,17.8760396,18.36034653,18.86540594,19.39053465,19.93447525,20.49648515,21.07521782,21.67134653,22.28840594,22.93122772,23.60255446,24.2939505,25.0000495,25.7289703,26.49224752,27.2920099,28.14991089,29.04822772,29.90374257,30.60478218,31.0800297,31.29350495,31.29323762,31.19614851,31.1670396,31.32767327,31.70889109,32.28328713,33.04185149,33.9569901,35.00154455,36.18817822,37.51021782,38.89512871,40.24710891,41.49775248,42.61821782,43.62672277,44.56077228,45.48068317,46.43231683,47.42146535,48.4379505,49.49330693,50.59845545,
Eritrea,ERI,Population in largest city,EN.URB.LCTY,123185,130858,139019,147690,156915,166688,177085,188130,192437,196830,201330,205933,210648,215457,220383,225421,230582,235846,241238,246753,252402,258165,264067,270104,277118,289366,302174,315549,329536,344101,358100,361227,364385,367562,370771,374008,377278,380568,402017,424674,448642,473892,500600,519144,538402,558318,579000,600448,622691,645757,669678,694486,720212,746891,774558,803791
Eritrea,ERI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,89.74704571,90.25934612,90.74465724,91.2224137,91.6896989,92.14525393,92.60072685,93.05580974,91.56298027,90.06177076,88.54963847,87.0171302,85.48783111,83.95464375,82.4364005,80.93617266,79.46445187,78.01255631,76.57790066,75.14480616,73.71187762,72.3027718,70.94074727,69.6002618,68.5153822,68.93622293,69.27958621,69.59155768,70.08019531,70.97719702,72.20121982,71.76258135,71.77765346,71.9657129,71.96474461,71.48266009,70.4694627,69.03051674,70.3976423,71.45893174,72.2920027,72.8565828,73.20939701,72.1546433,71.22859611,70.5223004,70.07309871,69.81783003,69.68676872,69.57291367,69.41409141,69.19906816,68.94685953,68.64844843,68.29347862,67.94513948
Eritrea,ERI,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Pump price for diesel fuel (US$ per liter),EP.PMP.DESL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29,,,0.19,,,0.23,,0.33,,0.25,,0.4,,0.81,,1.07,,1.07,,1.71,,3,
Eritrea,ERI,Pump price for gasoline (US$ per liter),EP.PMP.SGAS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.4,,,0.37,,0.56,,0.36,,0.8,,1.9,,2.53,,2.54,,2.49,,3.33,
Eritrea,ERI,"Improved water source, urban (% of urban population with access)",SH.H2O.SAFE.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,65,65,65.4,65.9,66.3,66.7,67.2,67.6,68,68.4,68.9,69.3,69.7,70.2,70.6,71,71.4,71.9,72.3,72.7,73.2,73.2,73.2,73.2
